id,date,medtype,medium,headline,value,gold,lemmapos,lemmata
150282633,2015-05-20T00:00:00Z,Newspaper,NRC,Zonnepanelen Chinese Hanergy onderuit ; Economie Kort,0,FALSE,N_zonnepaneel ADJ_chinese SPEC_Hanergy BW_onderuit N_economie ADJ_kort,zonnepaneel chinese Hanergy onderuit economie kort
150282643,2015-05-19T00:00:00Z,Newspaper,NRC,[daler van de dagDe euro Amsterdam. De euro is van...]*,-1,FALSE,N_daler VZ_van ADJ_dagde N_euro SPEC_Amsterdam N_euro WW_zijn VZ_van,daler van dagde euro Amsterdam euro zijn van
150282658,2015-05-18T00:00:00Z,Newspaper,NRC,Vestzak-broekzak Grieken konden IMF alleen met geld IMF terugbetalen,0,FALSE,SPEC_Vestzak-broekzak_Grieken WW_kunnen SPEC_IMF BW_alleen VZ_met N_geld N_imf WW_terugbetalen,Vestzak-broekzak_Grieken kunnen IMF alleen met geld imf terugbetalen
150282659,2015-05-18T00:00:00Z,Newspaper,NRC,Kledingwinkels Winst daalt harder dan omzet ; Economie Kort,-1,FALSE,SPEC_Kledingwinkels_Winst WW_dalen ADJ_hard VG_dan N_omzet N_economie ADJ_kort,Kledingwinkels_Winst dalen hard dan omzet economie kort
150282663,2015-05-18T00:00:00Z,Newspaper,NRC,Grexit is een goede shocktherapie,0,FALSE,N_grexit WW_zijn ADJ_goed N_shocktherapie,grexit zijn goed shocktherapie
150282668,2015-05-18T00:00:00Z,Newspaper,NRC,Het beste moment om een huis te kopen? Misschien wel nu ; Huizenmarkt De prijzen stijgen en huizen worden sneller verkocht Hypotheekrente is laag Herstel nog vooral in de steden Vanaf 1 juli minder lenen,1,FALSE,ADJ_goed N_moment VZ_om N_huis VZ_te WW_kopen BW_misschien BW_wel BW_nu WW_huizenmarkt N_prijs WW_stijgen VG_en N_huis WW_worden ADJ_snel WW_verkopen ADJ_hypotheekrente WW_zijn ADJ_laag WW_herstellen BW_nog BW_vooral VZ_in N_stad VZ_vanaf TW_1 SPEC_juli VNW_minder WW_lenen,goed moment om huis te kopen misschien wel nu huizenmarkt prijs stijgen en huis worden snel verkopen hypotheekrente zijn laag herstellen nog vooral in stad vanaf 1 juli minder lenen
150282673,2015-05-16T00:00:00Z,Newspaper,NRC,Kredietverstrekking nodig; Vraag aan het financiële panel: HET ECONOMISCH HERSTEL IN NEDERLAND ZET DOOR. LOEREN ER NOG GEVAREN?,0,FALSE,N_kredietverstrekking ADJ_nodig WW_vragen VZ_aan_het ADJ_financieel N_panel N_economisch N_herstel VZ_in SPEC_NEDERLAND_ZET_DOOR N_loeren VNW_er BW_nog WW_gevaren,kredietverstrekking nodig vragen aan_het financieel panel economisch herstel in NEDERLAND_ZET_DOOR loeren er nog gevaren
150282674,2015-05-16T00:00:00Z,Newspaper,NRC,"Bang voor de rijke overburen; China-Australië Veel Chinezen kopen vastgoed in Australië, belangrijke handelspartner van China. Na onrust onder de Australiërs zijn hiervoor beperkingen afgekondigd. Dat ligt zeer gevoelig.",0,FALSE,ADJ_bang VZ_voor ADJ_rijk N_overbuur SPEC_China-Australië VNW_veel SPEC_Chinezen WW_kopen N_vastgoed VZ_in SPEC_Australië ADJ_belangrijk N_handelspartner VZ_van SPEC_China VZ_na N_onrust VZ_onder SPEC_Australiërs WW_zijn BW_hiervoor N_beperking WW_afkondigen VNW_dat WW_liggen BW_zeer ADJ_gevoelig,bang voor rijk overbuur China-Australië veel Chinezen kopen vastgoed in Australië belangrijk handelspartner van China na onrust onder Australiërs zijn hiervoor beperking afkondigen dat liggen zeer gevoelig
150282676,2015-05-16T00:00:00Z,Newspaper,NRC,Helpen de miljarden? Niemand weet het,0,FALSE,WW_helpen N_miljard VNW_niemand WW_weten,helpen miljard niemand weten
150282677,2015-05-16T00:00:00Z,Newspaper,NRC,De geest en de letter van Asschers wet; Column,0,FALSE,N_geest VG_en N_letter VZ_van SPEC_Asschers N_wet N_column,geest en letter van Asschers wet column
150282678,2015-05-16T00:00:00Z,Newspaper,NRC,Internationale handel,0,FALSE,ADJ_internationaal N_handel,internationaal handel
150282679,2015-05-16T00:00:00Z,Newspaper,NRC,Consumentenvertrouwen,0,FALSE,N_consumentenvertrouwen,consumentenvertrouwen
150282680,2015-05-16T00:00:00Z,Newspaper,NRC,Friesland Minder belasting autobezitter ; Economie kort,1,FALSE,SPEC_Friesland VNW_minder N_belasting N_autobezitter N_economie ADJ_kort,Friesland minder belasting autobezitter economie kort
150282682,2015-05-16T00:00:00Z,Newspaper,NRC,Naar het land van grond en stenen,0,FALSE,VZ_naar N_land VZ_van N_grond VG_en N_steen,naar land van grond en steen
150282685,2015-05-16T00:00:00Z,Newspaper,NRC,[ECB-leningen Frankfurt. De noodsteun aan Griekse ...]*,0,FALSE,SPEC_ECB-leningen_Frankfurt N_noodsteun VZ_aan ADJ_griekse,ECB-leningen_Frankfurt noodsteun aan griekse
150284073,2015-05-28T00:00:00Z,Newspaper,NoordelijkDagblad,"Haren bezuinigt: meer ozb, mes in welzijn",-1,FALSE,SPEC_Haren WW_bezuinigen VNW_veel ADJ_ozb N_mes VZ_in N_welzijn,Haren bezuinigen veel ozb mes in welzijn
150284075,2015-05-28T00:00:00Z,Newspaper,NoordelijkDagblad,Maat is vol voor medewerkers TSN,-1,FALSE,N_maat WW_zijn ADJ_vol VZ_voor N_medewerker SPEC_TSN,maat zijn vol voor medewerker TSN
150284079,2015-05-26T00:00:00Z,Newspaper,NoordelijkDagblad,ING: 'Brexit' is ook nadelig voor Nederland,-1,FALSE,SPEC_ING N_brexit WW_zijn BW_ook ADJ_nadelig VZ_voor SPEC_Nederland,ING brexit zijn ook nadelig voor Nederland
150284080,2015-05-23T00:00:00Z,Newspaper,NoordelijkDagblad,Hareners willen best meer ozb betalen,0,FALSE,N_hareners WW_willen ADJ_best VNW_veel N_ozb WW_betalen,hareners willen best veel ozb betalen
150284085,2015-05-22T00:00:00Z,Newspaper,NoordelijkDagblad,'Woningmarkt in het slop',-1,FALSE,WW_woningmarkt VZ_in N_slop,woningmarkt in slop
150284088,2015-05-20T00:00:00Z,Newspaper,NoordelijkDagblad,Vechten voor noordelijke banen bij Belastingdienst,0,FALSE,WW_vechten VZ_voor ADJ_noordelijk N_baan VZ_bij N_belastingdienst,vechten voor noordelijk baan bij belastingdienst
150284092,2015-05-18T00:00:00Z,Newspaper,NoordelijkDagblad,Grondprijs Noorden stijgt rap 10 procent,0,FALSE,N_grondprijs N_noorden WW_stijgen ADJ_rap TW_10 N_procent,grondprijs noorden stijgen rap 10 procent
150284096,2015-05-13T00:00:00Z,Newspaper,NoordelijkDagblad,Vrijwilligers,0,FALSE,N_vrijwilliger,vrijwilliger
150284098,2015-05-13T00:00:00Z,Newspaper,NoordelijkDagblad,Zorg over financiële hap uit afvalverwerker Attero,-1,FALSE,WW_zorgen VZ_over ADJ_financieel N_hap VZ_uit N_afvalverwerker SPEC_Attero,zorgen over financieel hap uit afvalverwerker Attero
150284102,2015-05-08T00:00:00Z,Newspaper,NoordelijkDagblad,Actie thuishulpen tegen ontslagen,0,FALSE,N_actie N_thuishulp VZ_tegen WW_ontslaan,actie thuishulp tegen ontslaan
150284106,2015-05-05T00:00:00Z,Newspaper,NoordelijkDagblad,College steekt tonnen in levenslang leren,0,FALSE,N_college WW_steken N_ton VZ_in ADJ_levenslang WW_leren,college steken ton in levenslang leren
150284108,2015-05-04T00:00:00Z,Newspaper,NoordelijkDagblad,'Brexit' kleurt beursweek,0,FALSE,SPEC_Brexit WW_kleuren N_beursweek,Brexit kleuren beursweek
150284122,2015-04-24T00:00:00Z,Newspaper,NoordelijkDagblad,Drents college: focussen op werk en economie,0,FALSE,ADJ_drents N_college WW_focussen VZ_op N_werk VG_en N_economie,drents college focussen op werk en economie
150284144,2015-04-17T00:00:00Z,Newspaper,NoordelijkDagblad,'Vaste baan is niet langer de norm',-1,TRUE,ADJ_vast N_baan WW_zijn BW_niet ADJ_lang N_norm,vast baan zijn niet lang norm
150284147,2015-04-16T00:00:00Z,Newspaper,NoordelijkDagblad,Belastingkantoren mogelijk samen,0,FALSE,WW_belastingkantoren ADJ_mogelijk BW_samen,belastingkantoren mogelijk samen
150284148,2015-04-16T00:00:00Z,Newspaper,NoordelijkDagblad,'Miljoeneninjectie FC is verkeerd signaal',-1,FALSE,N_miljoeneninjectie SPEC_FC WW_zijn ADJ_verkeerd N_signaal,miljoeneninjectie FC zijn verkeerd signaal
150284149,2015-04-15T00:00:00Z,Newspaper,NoordelijkDagblad,Informatie over nieuwbouw,0,FALSE,N_informatie VZ_over N_nieuwbouw,informatie over nieuwbouw
150284155,2015-04-13T00:00:00Z,Newspaper,NoordelijkDagblad,Spotify haalt 400 miljoen dollar op,0,FALSE,N_spotify WW_halen TW_400 N_miljoen N_dollar VZ_op,spotify halen 400 miljoen dollar op
150284156,2015-04-13T00:00:00Z,Newspaper,NoordelijkDagblad,Start kwartaalcijferregen,0,FALSE,SPEC_Start WW_kwartaalcijferregen,Start kwartaalcijferregen
150284170,2015-04-03T00:00:00Z,Newspaper,NoordelijkDagblad,Senior noodgedwongen zelfstandig,0,FALSE,SPEC_Senior ADJ_noodgedwongen ADJ_zelfstandig,Senior noodgedwongen zelfstandig
150284196,2015-03-23T00:00:00Z,Newspaper,NoordelijkDagblad,Op naar de doorbraak,1,FALSE,VZ_op VZ_naar N_doorbraak,op naar doorbraak
150284215,2015-03-16T00:00:00Z,Newspaper,NoordelijkDagblad,Wat doet Fed met rente?,0,FALSE,VNW_wat WW_doen SPEC_Fed VZ_met N_rente,wat doen Fed met rente
150284218,2015-03-14T00:00:00Z,Newspaper,NoordelijkDagblad,Honderden banen dankzij zuivel,1,FALSE,TW_honderd N_baan VZ_dankzij N_zuivel,honderd baan dankzij zuivel
150284220,2015-03-14T00:00:00Z,Newspaper,NoordelijkDagblad,'WOZ-waarde moeilijk te bepalen',0,FALSE,SPEC_WOZ-waarde ADJ_moeilijk VZ_te WW_bepalen,WOZ-waarde moeilijk te bepalen
150284225,2015-03-12T00:00:00Z,Newspaper,NoordelijkDagblad,North Refinery aasde op miljoenensteun,-1,FALSE,SPEC_North_Refinery WW_azen VZ_op N_miljoenensteun,North_Refinery azen op miljoenensteun
150284232,2015-03-09T00:00:00Z,Newspaper,NoordelijkDagblad,Stimulering startups werpt vruchten af,1,FALSE,N_stimulering SPEC_startups WW_werpen N_vrucht VZ_af,stimulering startups werpen vrucht af
150284234,2015-03-09T00:00:00Z,Newspaper,NoordelijkDagblad,Damrak verwerkt restje cijferseizoen,0,FALSE,N_damrak WW_verwerken N_rest N_cijferseizoen,damrak verwerken rest cijferseizoen
150284248,2015-03-05T00:00:00Z,Newspaper,NoordelijkDagblad,Odensehuis is voorlopig gered,0,FALSE,N_odensehuis WW_zijn ADJ_voorlopig WW_redden,odensehuis zijn voorlopig redden
150284256,2015-03-03T00:00:00Z,Newspaper,NoordelijkDagblad,B en W Haren willen niet snijden in ambtenaren,0,FALSE,N_b VG_en N_w SPEC_Haren WW_willen BW_niet WW_snijden VZ_in N_ambtenaar,b en w Haren willen niet snijden in ambtenaar
150284273,2015-02-27T00:00:00Z,Newspaper,NoordelijkDagblad,Banen dankzij afgedankt witgoed,1,FALSE,N_baan VZ_dankzij WW_afdanken N_witgoed,baan dankzij afdanken witgoed
150284274,2015-02-26T00:00:00Z,Newspaper,NoordelijkDagblad,Huurverlaging? Dat is een kansloze zaak,-1,FALSE,N_huurverlaging VNW_dat WW_zijn ADJ_kansloos N_zaak,huurverlaging dat zijn kansloos zaak
150284275,2015-02-26T00:00:00Z,Newspaper,NoordelijkDagblad,Culturele Raad Haren vreest opheffing,-1,FALSE,SPEC_Culturele N_raad SPEC_Haren WW_vrezen N_opheffing,Culturele raad Haren vrezen opheffing
150284277,2015-02-26T00:00:00Z,Newspaper,NoordelijkDagblad,"'Meer werk, minder gesubsidieerde banen'STATENVERKIEZINGEN 2015",0,FALSE,VNW_veel N_werk VNW_minder WW_subsidiëren WW_banen SPEC_STATENVERKIEZINGEN TW_2015,veel werk minder subsidiëren banen STATENVERKIEZINGEN 2015
150284281,2015-02-25T00:00:00Z,Newspaper,NoordelijkDagblad,De hardwerkende Nederlander versus de luie uitkeringsgerechtigde,0,FALSE,ADJ_hardwerkend SPEC_Nederlander VZ_versus ADJ_lui N_uitkeringsgerechtigde,hardwerkend Nederlander versus lui uitkeringsgerechtigde
150284282,2015-02-24T00:00:00Z,Newspaper,NoordelijkDagblad,Odensehuis bungelt,0,FALSE,BW_odensehuis WW_bungelen,odensehuis bungelen
150284285,2015-02-23T00:00:00Z,Newspaper,NoordelijkDagblad,EU helpt varkensboeren met opslag van vlees,0,FALSE,SPEC_EU WW_helpen N_varkensboer VZ_met N_opslag VZ_van N_vlees,EU helpen varkensboer met opslag van vlees
150284288,2015-02-19T00:00:00Z,Newspaper,NoordelijkDagblad,Werkorganisatie aan de macht,0,FALSE,N_werkorganisatie VZ_aan N_macht,werkorganisatie aan macht
150284289,2015-02-19T00:00:00Z,Newspaper,NoordelijkDagblad,Stad gaat door met starterslening,0,FALSE,N_stad WW_gaan VZ_door VZ_met N_starterslening,stad gaan door met starterslening
150284290,2015-02-19T00:00:00Z,Newspaper,NoordelijkDagblad,Praxis Sontplein sluit deuren,-1,FALSE,SPEC_Praxis_Sontplein WW_sluiten N_deur,Praxis_Sontplein sluiten deur
150284294,2015-02-17T00:00:00Z,Newspaper,NoordelijkDagblad,Miljoenen voor omscholing,0,FALSE,N_miljoen VZ_voor N_omscholing,miljoen voor omscholing
150284295,2015-02-17T00:00:00Z,Newspaper,NoordelijkDagblad,Toename bijstand vooral in het Noorden,-1,FALSE,N_toename N_bijstand BW_vooral VZ_in N_noorden,toename bijstand vooral in noorden
150284313,2015-02-12T00:00:00Z,Newspaper,NoordelijkDagblad,Burger denkt mee over bezuinigen,0,FALSE,SPEC_Burger WW_denken VZ_mee VZ_over WW_bezuinigen,Burger denken mee over bezuinigen
150284324,2015-02-06T00:00:00Z,Newspaper,NoordelijkDagblad,IEF: Meer tijd nodig,0,FALSE,SPEC_IEF VNW_veel N_tijd ADJ_nodig,IEF veel tijd nodig
150284325,2015-02-06T00:00:00Z,Newspaper,NoordelijkDagblad,Bezuiniging journalisten,-1,FALSE,N_bezuiniging N_journalist,bezuiniging journalist
150284330,2015-02-03T00:00:00Z,Newspaper,NoordelijkDagblad,'Zorggroep doet niets met advies',-1,FALSE,N_zorggroep WW_doen VNW_niets VZ_met N_advies,zorggroep doen niets met advies
150284345,2015-05-30T00:00:00Z,Newspaper,NoordelijkDagblad,Dollar en kou doen economie VS krimpen,-1,FALSE,N_dollar VG_en N_kou WW_doen N_economie SPEC_VS WW_krimpen,dollar en kou doen economie VS krimpen
150284346,2015-05-30T00:00:00Z,Newspaper,NoordelijkDagblad,Dure frank bezorgt Zwitsers hoofdpijn,-1,FALSE,ADJ_duur N_frank WW_bezorgen ADJ_zwitsers N_hoofdpijn,duur frank bezorgen zwitsers hoofdpijn
150284350,2015-05-29T00:00:00Z,Newspaper,NoordelijkDagblad,Aanval op Europese werkloosheid,1,FALSE,N_aanval VZ_op ADJ_europese N_werkloosheid,aanval op europese werkloosheid
150284351,2015-05-29T00:00:00Z,Newspaper,NoordelijkDagblad,Jeugd voor afschaffen minimumjeugdloon,0,FALSE,N_jeugd VZ_voor WW_afschaffen N_minimumjeugdloon,jeugd voor afschaffen minimumjeugdloon
150284353,2015-05-29T00:00:00Z,Newspaper,NoordelijkDagblad,Omzet kledingwinkels naar nieuw dieptepunt,-1,FALSE,N_omzet N_kledingwinkel VZ_naar ADJ_nieuw N_dieptepunt,omzet kledingwinkel naar nieuw dieptepunt
150284356,2015-05-29T00:00:00Z,Newspaper,NoordelijkDagblad,Meer tijd voor aanvraag banenplan,1,FALSE,VNW_veel N_tijd VZ_voor N_aanvraag SPEC_banenplan,veel tijd voor aanvraag banenplan
150284359,2015-05-29T00:00:00Z,Newspaper,NoordelijkDagblad,PvdA bezorgd over recreatie in Drenthe,-1,FALSE,SPEC_PvdA ADJ_bezorgd VZ_over N_recreatie VZ_in SPEC_Drenthe,PvdA bezorgd over recreatie in Drenthe
150284361,2015-05-27T22:00:00Z,Newspaper,NoordelijkDagblad,'Maar we zijn hier in Emmen wél heel gelukkig',0,TRUE,VG_maar VNW_we WW_zijn VNW_hier VZ_in SPEC_Emmen BW_wél ADJ_heel ADJ_gelukkig,maar we zijn hier in Emmen wél heel gelukkig
150284364,2015-05-28T00:00:00Z,Newspaper,NoordelijkDagblad,Tsipras: Deal nabij met schuldeisers,1,FALSE,N_tsipras SPEC_Deal ADJ_nabij VZ_met N_schuldeiser,tsipras Deal nabij met schuldeiser
150284370,2015-05-27T00:00:00Z,Newspaper,NoordelijkDagblad,Athene overweegt heffing op pinnen,0,FALSE,SPEC_Athene WW_overwegen N_heffing VZ_op WW_pinnen,Athene overwegen heffing op pinnen
150284373,2015-05-27T00:00:00Z,Newspaper,NoordelijkDagblad,Recordbeslag van 37 miljoen euro bij oud-topman Econcern,0,FALSE,N_recordbeslag VZ_van TW_37 N_miljoen N_euro VZ_bij N_oud-topman SPEC_Econcern,recordbeslag van 37 miljoen euro bij oud-topman Econcern
150284375,2015-05-27T00:00:00Z,Newspaper,NoordelijkDagblad,Meer jongeren aan een baan,1,FALSE,VNW_veel ADJ_jong VZ_aan N_baan,veel jong aan baan
150284391,2015-05-23T00:00:00Z,Newspaper,NoordelijkDagblad,Stad leent opnieuw aan FC Groningen,0,FALSE,N_stad WW_lenen BW_opnieuw VZ_aan SPEC_FC_Groningen,stad lenen opnieuw aan FC_Groningen
150284395,2015-05-23T00:00:00Z,Newspaper,NoordelijkDagblad,Banken komen met IBAN-omrekentool,0,FALSE,N_bank WW_komen VZ_met N_iban-omrekentool,bank komen met iban-omrekentool
150284404,2015-05-22T00:00:00Z,Newspaper,NoordelijkDagblad,Bedrijven Groningen ontberen zonnige kijk,1,FALSE,N_bedrijf SPEC_Groningen WW_ontberen ADJ_zonnig WW_kijken,bedrijf Groningen ontberen zonnig kijken
150284407,2015-05-22T00:00:00Z,Newspaper,NoordelijkDagblad,Heineken schrapt 150 arbeidsplaatsen,-1,FALSE,SPEC_Heineken WW_schrappen TW_150 N_arbeidsplaats,Heineken schrappen 150 arbeidsplaats
150284415,2015-05-20T00:00:00Z,Newspaper,NoordelijkDagblad,"Banenmarkt trekt aan, aantal starters daalt",1,FALSE,WW_banenmarkt WW_trekken VZ_aan N_aantal N_starter WW_dalen,banenmarkt trekken aan aantal starter dalen
150284418,2015-05-20T00:00:00Z,Newspaper,NoordelijkDagblad,Meer geld EU tegen jeugdwerkloosheid,1,FALSE,VNW_veel N_geld SPEC_EU VZ_tegen N_jeugdwerkloosheid,veel geld EU tegen jeugdwerkloosheid
150284420,2015-05-20T00:00:00Z,Newspaper,NoordelijkDagblad,Tangenborgh ontslaat 80 medewerkers,-1,FALSE,SPEC_Tangenborgh WW_ontslaan TW_80 N_medewerker,Tangenborgh ontslaan 80 medewerker
150284437,2015-05-16T00:00:00Z,Newspaper,NoordelijkDagblad,4 Een memorabele dag,0,FALSE,TW_4 ADJ_memorabel N_dag,4 memorabel dag
150284441,2015-05-16T00:00:00Z,Newspaper,NoordelijkDagblad,Bedrijfsstage slecht voor arbeidsmarkt,-1,FALSE,N_bedrijfsstage ADJ_slecht VZ_voor N_arbeidsmarkt,bedrijfsstage slecht voor arbeidsmarkt
150284444,2015-05-16T00:00:00Z,Newspaper,NoordelijkDagblad,Nieuwe ondernemersbank opent dit najaar 36 kantoren,1,FALSE,ADJ_nieuw N_ondernemersbank WW_openen VNW_dit N_najaar TW_36 N_kantoor,nieuw ondernemersbank openen dit najaar 36 kantoor
150284445,2015-05-16T00:00:00Z,Newspaper,NoordelijkDagblad,'Rabobank omzeilt sociaal plan',-1,FALSE,SPEC_Rabobank WW_omzeilen ADJ_sociaal N_plan,Rabobank omzeilen sociaal plan
150284446,2015-05-16T00:00:00Z,Newspaper,NoordelijkDagblad,Woningmarkt blijft groeien,1,FALSE,WW_woningmarkt WW_blijven WW_groeien,woningmarkt blijven groeien
150284454,2015-05-15T00:00:00Z,Newspaper,NoordelijkDagblad,Grieken willen regeling voor schuld aan ECB,-1,FALSE,SPEC_Grieken WW_willen N_regeling VZ_voor N_schuld VZ_aan SPEC_ECB,Grieken willen regeling voor schuld aan ECB
150284455,2015-05-15T00:00:00Z,Newspaper,NoordelijkDagblad,NAM moet bezuinigen vanwege lage energieprijzen,-1,FALSE,SPEC_NAM WW_moeten WW_bezuinigen VZ_vanwege ADJ_laag N_energieprijs,NAM moeten bezuinigen vanwege laag energieprijs
150284457,2015-05-13T00:00:00Z,Newspaper,NoordelijkDagblad,TSN ontslaat 182 thuishulpen,-1,FALSE,SPEC_TSN WW_ontslaan TW_182 N_thuishulp,TSN ontslaan 182 thuishulp
150284463,2015-05-13T00:00:00Z,Newspaper,NoordelijkDagblad,Nieuwe handelsroute door smelten poolijs,0,FALSE,ADJ_nieuw N_handelsroute VZ_door WW_smelten N_poolijs,nieuw handelsroute door smelten poolijs
150284465,2015-05-13T00:00:00Z,Newspaper,NoordelijkDagblad,Herstel economie zet door,1,FALSE,N_herstel N_economie WW_zetten VZ_door,herstel economie zetten door
150284466,2015-05-13T00:00:00Z,Newspaper,NoordelijkDagblad,'MayPac' slaat alle financiële records,1,FALSE,SPEC_MayPac WW_slaan VNW_al ADJ_financieel N_record,MayPac slaan al financieel record
150284468,2015-05-12T00:00:00Z,Newspaper,NoordelijkDagblad,Varoufakis geeft toe: Griekenland is blut,0,FALSE,N_varoufakis WW_geven VZ_toe SPEC_Griekenland WW_zijn ADJ_blut,varoufakis geven toe Griekenland zijn blut
150284470,2015-05-12T00:00:00Z,Newspaper,NoordelijkDagblad,Economisch herstel Nederland houdt aan,1,FALSE,ADJ_economisch N_herstel SPEC_Nederland WW_houden VZ_aan,economisch herstel Nederland houden aan
150284471,2015-05-12T00:00:00Z,Newspaper,NoordelijkDagblad,Historische stijging van aandelenmarkt,1,FALSE,ADJ_historisch N_stijging VZ_van N_aandelenmarkt,historisch stijging van aandelenmarkt
150284477,2015-05-11T00:00:00Z,Newspaper,NoordelijkDagblad,Grexit zo gek nog niet,0,FALSE,N_grexit BW_zo ADJ_gek BW_nog BW_niet,grexit zo gek nog niet
150284488,2015-05-09T00:00:00Z,Newspaper,NoordelijkDagblad,Stevige loonstijging kan geen kwaad,1,FALSE,ADJ_stevig N_loonstijging WW_kunnen VNW_geen ADJ_kwaad,stevig loonstijging kunnen geen kwaad
150284491,2015-05-09T00:00:00Z,Newspaper,NoordelijkDagblad,VS ziet aantal banen sterk aantrekken,1,FALSE,SPEC_VS WW_zien N_aantal N_baan ADJ_sterk WW_aantrekken,VS zien aantal baan sterk aantrekken
150284492,2015-05-09T00:00:00Z,Newspaper,NoordelijkDagblad,Veel minder faillissementen,1,FALSE,VNW_veel VNW_minder N_faillissement,veel minder faillissement
150284496,2015-05-08T00:00:00Z,Newspaper,NoordelijkDagblad,Budgetpolis doet snel pijn,-1,FALSE,SPEC_Budgetpolis WW_doen ADJ_snel N_pijn,Budgetpolis doen snel pijn
150284499,2015-05-08T00:00:00Z,Newspaper,NoordelijkDagblad,Siemens schrapt nog 4500 banen,-1,FALSE,SPEC_Siemens WW_schrappen BW_nog TW_4500 N_baan,Siemens schrappen nog 4500 baan
150284508,2015-05-06T00:00:00Z,Newspaper,NoordelijkDagblad,'Al die maatregelen komen voor woningmarkt op slecht moment',-1,FALSE,VNW_al VNW_die N_maatregel WW_komen VZ_voor N_woningmarkt VZ_op ADJ_slecht N_moment,al die maatregel komen voor woningmarkt op slecht moment
150284510,2015-05-06T00:00:00Z,Newspaper,NoordelijkDagblad,Grieken zoeken ademruimte bij ECB,-1,FALSE,SPEC_Grieken WW_zoeken N_ademruimte VZ_bij SPEC_ECB,Grieken zoeken ademruimte bij ECB
150284511,2015-05-06T00:00:00Z,Newspaper,NoordelijkDagblad,Franse en Griekse industrie krimpen verder,-1,FALSE,ADJ_franse VG_en ADJ_griekse N_industrie WW_krimpen BW_verder,franse en griekse industrie krimpen verder
150284512,2015-05-06T00:00:00Z,Newspaper,NoordelijkDagblad,Ombouw kantoren succes,1,FALSE,N_ombouw N_kantoor N_succes,ombouw kantoor succes
150284514,2015-05-05T00:00:00Z,Newspaper,NoordelijkDagblad,Bij Dow Chemical 1750 banen weg,-1,FALSE,VZ_bij SPEC_Dow_Chemical TW_1750 N_baan BW_weg,bij Dow_Chemical 1750 baan weg
